Clip ID	Word Number	Original Word	TreeTagger POS	POS	Lemma	Speaker	Start Time	End Time	SRT Line	Language	File ID	Tense	Mood	Number	Person	Gender
OM024_1933_CT_SU2011_VA_04	tt-726	servicial	ADJ	Adjective	servicial	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-727	,	CM	Punctuation	,	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-728	yo	PPX	Pronoun	yo	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-729	creo	VLfin	Verb	crear|creer	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA	Pres	Indi	Sing	1st
OM024_1933_CT_SU2011_VA_04	tt-730	que	CQUE	Conjunction	que	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-731	ahí	ADV	Adverb	ahí	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-732	fue	VSfin	Verb	ser	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA	Pret	Indi	Sing	3rd
OM024_1933_CT_SU2011_VA_04	tt-733	donde	ADV	Adverb	donde	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-734	yo	PPX	Pronoun	yo	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-735	aprendí	VLfin	Verb	aprender	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA	Pret	Indi	Sing	1st
OM024_1933_CT_SU2011_VA_04	tt-736	lo	ART	Determiner	el	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-737	que	CQUE	Conjunction	que	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-738	es	VSfin	Verb	ser	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA	Pres	Indi	Sing	3rd
OM024_1933_CT_SU2011_VA_04	tt-739	el	ART	Determiner	el	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-740	servicio	NC	Noun	servicio	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-741	,	CM	Punctuation	,	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-742	el	ART	Determiner	el	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-743	lema	NC	Noun	lema	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-744	mío	PPO	Pronoun	mío	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-745	es	VSfin	Verb	ser	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA	Pres	Indi	Sing	3rd
OM024_1933_CT_SU2011_VA_04	tt-746	servir	VLinf	Verb	servir	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA	Infinitive			
OM024_1933_CT_SU2011_VA_04	tt-747	,	CM	Punctuation	,	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-748	y	CC	Conjunction	y	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-749	yo	PPX	Pronoun	yo	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-750	prefiero	VLfin	Verb	preferir	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA	Pres	Indi	Sing	1st
OM024_1933_CT_SU2011_VA_04	tt-751	servir	VLinf	Verb	servir	>>i	00:00:50	00:00:57	8	Spanish	OM024_1933_CT_SU2011_VA	Infinitive			
OM024_1933_CT_SU2011_VA_04	tt-752	a	PREP	Preposition	a	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-753	ganar	VLinf	Verb	ganar	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA	Infinitive			
OM024_1933_CT_SU2011_VA_04	tt-754	dinero	NC	Noun	dinero	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-755	.	FS	Punctuation	.	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-756	Y	CC	Conjunction	y	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-757	hoy	ADV	Adverb	hoy	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-758	en	PREP	Preposition	en	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-759	día	NC	Noun	día	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-760	practico	VLfin	Verb	practicar	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA	Pres	Indi	Sing	1st
OM024_1933_CT_SU2011_VA_04	tt-761	ese	DM	Determiner	ese	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-762	asunto	NC	Noun	asunto	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-763	de	PREP	Preposition	de	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-764	servicio	NC	Noun	servicio	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-765	en	PREP	Preposition	en	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-766	toda	QU	Determiner	todo	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-767	parte	NC	Noun	parte	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA			Singular	
