ClipId	Gram	Prag	Herit	Vocab,Vocab
AF006_1968_EP_SU2011_AD_16	Det,Det:Art,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:palabra,Verb:meter,Verb:hacer,Noun:haz,Adjective:natural,Verb:haber,Noun:Volkswagen
AF006_1968_EP_SU2011_AD_17	Det,Det:Art,Det:Pos,Gustar,Gustar:Interlocutor,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pret,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Revision		,Verb:seguir,Verb:hacer,Verb:haber,Verb:ser,Noun:cosa,Verb:ir,Verb:decir,Noun:tradición,Verb:venir,Verb:educar,Noun:hijo,Verb:saber,Noun:Santa,Verb:cambiar,Noun:papá
AF006_1968_EP_SU2011_AD_18	Det,Det:Art,Det:Demo,Det:Pos,Gustar,Gustar:Interlocutor,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Entities,Entities:Geo,Verb:ser,Verb:estar,Verb:haber,Noun:Juárez,Verb:seguir,Verb:tener,Verb:hacer,Noun:taco,Verb:venir,Noun:familia,Noun:ciudad,Noun:historia,Verb:gustar,Verb:ir,Adjective:nuevo,Verb:comer,Verb:ver,Noun:vez,Adjective:mucho,Verb:poder,Adjective:tanto,Verb:crecer,Verb:llegar,Adjective:bonito,Adjective:único,Noun:casa,Verb:parecer,Noun:semana,Verb:cambiar,Verb:vivir
AF006_1968_EP_SU2011_AD_19	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pret,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		,Verb:ser,Verb:hacer,Noun:inglés,Verb:leer,Adjective:bonito,Adjective:puro,Verb:estar,Noun:escuela,Noun:clase,Adjective:solo,Verb:haber,Noun:casa,Adjective:secundario,Verb:tener,Verb:enseñar,Noun:risa,Adjective:español,Verb:entrar,Verb:agarrar
AF006_1968_EP_SU2011_AD_20	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,Prep,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad		,Verb:ser,Noun:carro,Verb:ganar,Verb:saber,Adjective:feliz
AF006_1968_EP_SU2011_AD_21	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Verb:hablar,Noun:español,Verb:ser,Adjective:puro,Verb:leer,Noun:inglés,Adjective:cómodo,Adjective:español,Verb:escribir,Noun:compañero,Noun:escuela,Noun:infancia,Noun:hermano,Verb:decir,Noun:día,Adjective:inglés,Noun:diario,Noun:lengua,Noun:idioma,Noun:papá,Noun:cómoda
AF006_1968_EP_SU2011_AD_22	Det,Det:Art,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision		Entities,Entities:Geo,Noun:chile,Adjective:relleno
AF009_1987_EP_SU2011_AD_01	Det,Det:Art,Gustar,Gustar:Interlocutor,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,SerEstar,SerEstar:Estar,Genero,Genero:ExcepArtFem,Gustar,Gustar:Propios,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		Entities,Entities:Geo,Verb:estar,Verb:gustar
AF009_1987_EP_SU2011_AD_02	Det,Det:Art,Det:Pos,Prep,Pron,Pron:Objeto,Pron:Otros,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:ser,Verb:venir,Verb:celebrar
AF009_1987_EP_SU2011_AD_03	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Revision		Entities,Entities:Geo,Verb:ser,Adjective:diferente,Noun:Santo,Noun:Diego,Noun:risa,Verb:gustar
AF009_1987_EP_SU2011_AD_04	Det,Det:Art,Prep,Pron,Pron:Objeto,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Verb:llegar,Verb:decir
AF009_1987_EP_SU2011_AD_05	Det,Det:Art,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Verb:estar,Verb:hablar
AF009_1987_EP_SU2011_AD_06	Det,Det:Art,Det:Pos,Indefinido,Prep,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc			,Noun:día,Noun:papá,Verb:ser,Noun:boda,Verb:hacer,Verb:ir
AF009_1987_EP_SU2011_AD_07	Det,Det:Pos,Prep,Prep:Para,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Igualdad		,Noun:trabajo
AF009_1987_EP_SU2011_AD_08	Det,Det:Art,Det:Pos,MSub,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		,Verb:ser,Verb:gustar,Verb:tener,Noun:desventaja,Adjective:difícil,Noun:gente,Verb:trabajar
AF009_1987_EP_SU2011_AD_09	Det,Det:Art,Det:Demo,Haber,Haber:Exist,MSub,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Verb:hablar,Noun:vez,Verb:estar,Verb:haber,Noun:idioma,Verb:ser,Verb:hacer,Adjective:correcto
AF009_1987_EP_SU2011_AD_10	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,MSub,MSub:Pres	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:poder,Verb:arrepentir,Noun:cosa,Verb:decir,Verb:ser,Verb:hacer,Verb:aprender,Noun:error,Noun:gente,Verb:haber,Adjective:mucho
AF027_1990_CT_SU2011_ER_01	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		,Noun:español,Noun:verdad,Verb:ser,Noun:inglés,Verb:tener,Verb:hablar,Adjective:bueno,Noun:nivel,Verb:tomar,Verb:hacer,Adjective:académico,Verb:haber,Noun:formación,Verb:expresar,Adjective:social,Noun:cosa,Noun:este,Adjective:mismo,Verb:dominar
AF027_1990_CT_SU2011_ER_02	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:decir,Verb:ser,Noun:palabra,Verb:haber,Verb:deber,Verb:hablar,Noun:vez,Noun:tipo,Noun:frase,Noun:verdad,Verb:hacer,Noun:español,Adjective:súper,Adjective:mismo,Adjective:difícil,Adjective:inglés,Noun:estacionamiento,Noun:idioma
AF027_1990_CT_SU2011_ER_03	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		,Noun:este,Verb:ser,Verb:tener,Noun:educación,Noun:mamá,Verb:terminar,Adjective:décimo,Noun:papá
AF027_1990_CT_SU2011_ER_04	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:ser,Adjective:mexicano,Verb:considerar,Noun:México,Noun:principio,Noun:verdad,Adjective:bilingüe,Verb:haber,Adjective:necesario,Noun:vida,Verb:decir,Adjective:español,Noun:día
AF027_1990_CT_SU2011_ER_05	Det,Det:Art,Det:Demo,Det:Pos,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Entities,Entities:Geo,Verb:ser,Noun:familia,Verb:celebrar,Noun:este,Verb:hacer,Noun:navidad,Verb:pedir,Noun:tipo,Noun:vacación,Verb:dar,Verb:cortar,Noun:país,Noun:Rey,Verb:posar,Verb:pegar,Noun:año,Verb:juntar,Noun:pavo,Adjective:diferente,Noun:tradición
AF027_1990_CT_SU2011_ER_06	Det,Det:Art,Det:Pos,MSub,MSub:Pres,MSub:Pret,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Verb:ser,Adjective:igual,Verb:deber,Noun:inglés,Verb:enseñar,Adjective:primordial,Noun:hijo,Noun:familia,Noun:español,Verb:opinar,Verb:decir,Verb:ir,Adjective:español,Noun:idioma,Noun:raíz
AF027_1990_CT_SU2011_ER_07	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif	MarcadoresDisc,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:hacer,Noun:Virgen,Noun:este,Verb:ser,Verb:haber,Noun:peregrinación,Noun:María,Verb:rezar,Verb:celebrar,Noun:misa,Noun:tradición
AF027_1990_CT_SU2011_ER_08	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepArtFem,Gustar,Gustar:Otros,MSub,MSub:Pres,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Verb:haber,Verb:ser,Noun:palabra,Verb:escuchar,Verb:decir,Noun:papá,Verb:andar,Noun:área,Verb:trajinar,Adjective:igual,Noun:frase,Noun:gente,Verb:estudiar,Verb:batallar
AF038_1966_CT_SU2011_ER_01	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Noun:español,Verb:ser,Verb:hacer,Verb:usar,Noun:inglés,Noun:año,Verb:hablar,Adjective:español,Adjective:bueno,Verb:nacer,Noun:palabra,Verb:aprender,Verb:llegar,Noun:Arizona,Noun:uso,Adjective:igual,Adjective:simple,Verb:acostumbrar,Verb:haber,Verb:saber,Noun:nivel,Noun:Phoenix,Verb:tener,Verb:seguir,Noun:paso,Verb:ir,Noun:idioma,Verb:crecer
AF038_1966_CT_SU2011_ER_02	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,Gustar,Gustar:Ajenos,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Verb:hablar,Noun:español,Verb:tener,Verb:estar,Noun:idioma,Verb:ser,Adjective:chico,Verb:hacer,Verb:mezclar,Adjective:puro,Noun:hijo,Noun:escuela,Noun:palabra,Verb:empezar,Verb:deber,Noun:inglés,Verb:haber,Adjective:grande,Verb:tratar,Noun:año,Verb:poder,Verb:decir,Verb:querer
AF038_1966_CT_SU2011_ER_03	Det,Det:Art,Det:Pos,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:querer,Verb:ser,Verb:venir,Noun:mamá,Noun:hijo,Verb:tener,Noun:Unidos,Adjective:bueno,Verb:vivir,Noun:niño
AF038_1966_CT_SU2011_ER_04	Det,Det:Art,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:estar,Adjective:difícil,Noun:afuera,Noun:gente,Adjective:rápido,Verb:salar,Noun:inglés,Noun:vida,Verb:hablar,Adjective:español,Adjective:diferente
AF038_1966_CT_SU2011_ER_05	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:español,Noun:hijo,Verb:ir,Verb:aprender,Noun:idioma,Verb:hablar,Adjective:bueno,Noun:inglés,Verb:poder,Verb:tener,Adjective:importante,Adjective:español,Verb:enseñar,Verb:decir,Noun:nieto,Adjective:puro,Noun:universidad,Noun:vez,Verb:hacer,Verb:estar,Verb:saber,Noun:generación,Noun:mano,Noun:este,Verb:pasar,Noun:lugar,Noun:trabajo,Verb:comunicar,Verb:querer,Adjective:diferente,Noun:niño
AF038_1966_CT_SU2011_ER_06	Det,Det:Art,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:pasar,Verb:hablar,Verb:hacer,Verb:estar,Noun:inglés,Verb:haber,Verb:vivir,Noun:tipo,Verb:entender,Noun:gente,Verb:discriminar,Verb:sentir
AF038_1966_CT_SU2011_ER_07	Det,Det:Art,Det:Pos,Haber,Haber:Exist,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:EstarAux			,Verb:haber,Noun:vez,Noun:ayuda,Verb:decir,Noun:hijo
AF038_1966_CT_SU2011_ER_08	Det,Det:Art,Det:Pos,Imperf,Indefinido,Prep,Pron,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:EstarAux	RecuDiscurso,RecuDiscurso:GanarTiempo		Entities,Entities:Geo,Verb:tener,Verb:estudiar,Adjective:bueno,Verb:meter,Noun:tipo,Noun:México,Noun:oportunidad,Noun:educación,Noun:esposo
AF038_1966_CT_SU2011_ER_10	Det,Det:Art,Det:Pos,Indefinido,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Verb:llamar,Verb:hablar,Verb:platicar,Adjective:puro,Verb:estar,Noun:alberca,Noun:niño,Verb:tocar
AF044_1986_CT_SU2011_ER_01	Det,Det:Pos,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Revision		,Verb:querer,Verb:hablar
AF044_1986_CT_SU2011_ER_02	Prep,Pron,Pron:Sujeto,SerEstar,SerEstar:Ser			,Verb:ser
AF044_1986_CT_SU2011_ER_03	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pret,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:ser,Verb:recordar,Adjective:importante,Verb:enseñar,Verb:entender,Noun:madre,Verb:estar,Noun:niño
AF044_1986_CT_SU2011_ER_04	Det,Det:Art,Det:Pos,Haber,Haber:Exist,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,SerEstar,SerEstar:Ser,Genero,Genero:ExcepMasc	MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:ser,Verb:poder,Noun:día,Verb:tener
AF044_1986_CT_SU2011_ER_05	Prep,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa		,Verb:ser,Adjective:importante,Adjective:mexicano
AF046_1992_CT_SU2011_ER_01	Det,Det:Art,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Entities,Entities:Geo,Verb:ser,Verb:hacer,Verb:tener,Verb:hablar,Noun:padre,Noun:Salvador,Noun:El,Verb:haber,Noun:hermano,Noun:año,Verb:estar,Verb:oír,Verb:estudiar,Verb:llegar,Verb:nacer,Adjective:americano,Noun:tipo,Noun:ciudadano,Noun:familia,Noun:educación,Noun:son,Noun:estudiante,Noun:apartamento,Noun:papá,Verb:vivir
AF046_1992_CT_SU2011_ER_02	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:EstarAux,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Noun:inglés,Verb:ser,Verb:hablar,Noun:español,Verb:estar,Noun:mayoría,Noun:escuela,Verb:oír,Noun:papá,Adjective:bilingüe,Verb:saber,Adjective:español,Adjective:inglés,Noun:padre,Adjective:puro,Verb:haber,Verb:tener,Noun:hermano,Adjective:bueno,Noun:vez,Verb:poner,Verb:hacer,Verb:empezar,Noun:familia,Adjective:grande,Verb:molestar,Adjective:quinto,Noun:este,Verb:hermanar,Noun:clase,Noun:grado,Verb:suponer,Noun:día,Verb:cambiar,Verb:aprender
AF046_1992_CT_SU2011_ER_03	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Gustar,Gustar:Ajenos,PerfPerif,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc,MarcadoresDisc:Igualdad		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:venir,Verb:tener,Noun:mamá,Verb:haber,Noun:Salvador,Adjective:bueno,Noun:tiempo,Noun:padre,Verb:saber,Verb:regresar,Noun:vida,Verb:costar,Verb:decir,Noun:Unidos,Noun:vez,Verb:cruzar,Verb:acostumbrar,Verb:embarazar,Noun:El,Verb:estar,Verb:decidir,Noun:hermano,Noun:año,Adjective:difícil,Noun:este,Verb:pasar,Noun:papá
AF046_1992_CT_SU2011_ER_04	Det,Det:Art,Det:Pos,Imperf,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		,Adjective:hispano,Verb:haber,Verb:ser,Verb:considerar,Adjective:mismo,Noun:Salvador,Noun:manera,Verb:culturar,Verb:enseñar,Noun:papá,Verb:ver,Adjective:amigo
AF046_1992_CT_SU2011_ER_05	Det,Det:Art,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Gustar,Gustar:Ajenos,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa		Fraseol,Fraseol:VerbPrep,Noun:español,Verb:ser,Verb:hablar,Noun:inglés,Verb:gustar,Verb:saber,Adjective:bueno,Adjective:hispano
AF046_1992_CT_SU2011_ER_06	Det,Det:Art,Det:Demo,Det:Pos,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:ser,Adjective:hispano,Noun:bebé,Verb:haber,Noun:generación,Verb:tener,Noun:hermano,Noun:proceso,Noun:abuelo,Adjective:natural,Adjective:bueno
AF046_1992_CT_SU2011_ER_07	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:ser,Adjective:bilingüe,Verb:tener,Verb:hablar,Noun:gente,Adjective:diferente,Verb:hacer,Verb:estar,Noun:inglés,Verb:poder,Noun:idioma,Verb:ayudar,Verb:culturar,Verb:haber,Noun:español,Adjective:hispano,Noun:lenguaje,Noun:tipo,Adjective:personal,Noun:Unidos,Verb:notar,Noun:importancia,Adjective:especial,Noun:oportunidad,Noun:nivel,Noun:valor,Noun:cultura,Adjective:importante,Verb:ir,Noun:papá,Adjective:bueno
AF046_1992_CT_SU2011_ER_08	Det,Det:Art,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Genero,Genero:ExcepMasc	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:ser,Adjective:bilingüe,Verb:tener,Noun:compañía,Verb:poder,Verb:ayudar,Noun:ayuda,Noun:aspecto,Noun:español,Verb:querer
