clip_id	gram_tags	prag_tags	func_tags	herit_tags	vocab_tags
AM063_1992_CT_SU2012_CL_10	Det,Det:Art,Det:CuantIndef,Det:Demo,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Aux,Aux:Haber,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad			Fraseol,Fraseol:LocAdv,Fraseol:VerbPrep,Verb:ser,Adjective:mexicano,Adjective:diferente,Noun:pizza,Verb:tener,Verb:decir,Verb:poder,Verb:recomendar,Noun:vez,Verb:hacer,Verb:deber,Noun:sabor,Verb:gustar,Adjective:distinto,Noun:chile,Noun:Texas,Verb:comer,Noun:comida
AM063_1992_CT_SU2012_CL_11	Det,Det:Art,Det:Pos,Imperf,Indefinido,MSub,MSub:Pret,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc,MarcadoresDisc:Revision			,Verb:aprender,Verb:ser,Verb:decir,Adjective:inglés,Noun:televisión,Noun:lugar
AM084_1990_GV_SU2012_SB_01	Det,Det:Art,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision			Fraseol,Fraseol:VerbPrep,Verb:ir,Noun:vez,Verb:estar,Verb:ser,Verb:juntar,Adjective:diferente,Adjective:primo,Verb:haber,Noun:Reynosa,Noun:mes,Noun:semana,Noun:novio
AM084_1990_GV_SU2012_SB_02	Det,Det:Art,Det:Demo,Det:Pos,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,PerfPerif,SerEstar,SerEstar:EstarAux,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Probabilidad			Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:inglés,Noun:México,Noun:español,Noun:padre,Verb:decir,Adjective:primo,Adjective:americano,Verb:haber,Verb:hablar,Verb:ir,Noun:vez,Verb:hacer,Adjective:único,Noun:gobierno,Verb:tener,Adjective:español,Verb:vivir
AM084_1990_GV_SU2012_SB_03	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision			,Verb:ser,Verb:ir,Verb:estar,Verb:haber,Verb:perder,Noun:lugar,Noun:Santo,Verb:saber,Noun:Antonio,Noun:amigo,Noun:ciudad,Adjective:perdido,Noun:Austin,Verb:gustar,Noun:gente,Verb:querer,Verb:quedar,Noun:trabajo
AM084_1990_GV_SU2012_SB_04	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:Ser,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Contacto,Contacto:Mixtas	,Verb:ser,Verb:haber,Noun:gente,Verb:estar,Verb:ver,Adjective:malo,Verb:ir,Adjective:bueno,Verb:encantar,Adjective:diferente,Noun:lugar,Noun:Border,Verb:pedir,Adjective:igual,Noun:experiencia,Verb:acostumbrar,Noun:Valle,Adjective:grande,Noun:vida,Verb:poder
AM084_1990_GV_SU2012_SB_05	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,PerfPerif,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision			,Noun:mamá,Noun:casa,Verb:trabajar,Verb:hacer,Verb:poder,Verb:ayudar,Verb:limpiar,Verb:dar,Verb:haber,Noun:vecino,Verb:tener,Verb:decir,Verb:comer,Verb:ser,Adjective:chico,Verb:estar,Verb:contar,Noun:gallina,Noun:vez,Noun:chico,Verb:traer,Adjective:puro,Noun:México,Noun:nadie,Noun:frijol,Verb:preguntar,Noun:año,Noun:cosa,Verb:querer,Verb:ver,Verb:vivir,Noun:rancho
AM084_1990_GV_SU2012_SB_06	Det,Det:Art,Det:Pos,Imperf,Indefinido,MImp,MImp:Informal,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad			,Verb:comprar,Verb:ser,Verb:haber,Verb:trabajar,Verb:ver,Noun:ropa,Verb:querer,Adjective:grande,Verb:costar,Noun:ay,Noun:cosa,Adjective:nuevo,Noun:papá,Noun:construcción,Noun:verdad,Verb:estar,Verb:mantener,Verb:tener,Noun:tenis,Verb:ir,Noun:día,Adjective:bueno
AM084_1990_GV_SU2012_SB_07	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,MSub,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Gustar,Gustar:Propios,PerfPerif,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision			,Verb:ser,Verb:haber,Noun:lugar,Verb:poder,Noun:Valle,Verb:ir,Verb:vivir,Noun:persona,Noun:cosa,Adjective:grande,Noun:casa,Verb:comprar,Adjective:bonito,Adjective:chico,Adjective:barato,Verb:estar,Adjective:malo,Noun:ciudad,Verb:tener,Verb:decir,Verb:cambiar,Verb:crecer,Verb:ver,Verb:pensar
AM084_1990_GV_SU2012_SB_08	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pret,Prep,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Gustar,Gustar:Propios,PerfPerif,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		Contacto,Contacto:Mixtas	,Verb:ser,Verb:hacer,Verb:trabajar,Verb:ir,Noun:Border,Verb:estar,Adjective:fácil,Verb:haber,Verb:poder,Noun:día,Verb:encantar,Noun:trabajo
MF010_1959_EP_SU2011_AD_01	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision			Entities,Entities:Geo,Verb:ser,Verb:vivir,Verb:venir,Noun:ciudad,Adjective:bonito,Verb:haber,Noun:mmm,Noun:Juárez,Noun:año,Noun:Unidos,Noun:gente,Verb:casar,Adjective:tranquilo,Noun:trabajo
MF010_1959_EP_SU2011_AD_02	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,MImp,MImp:Informal,MSub,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc,MarcadoresDisc:Igualdad			Fraseol,Fraseol:VerbPrep,Verb:trabajar,Verb:hacer,Verb:ser,Noun:parte,Noun:maquiladora,Noun:cafetero,Noun:edad,Verb:poder,Verb:conocer,Noun:trabajo
MF010_1959_EP_SU2011_AD_03	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision			,Verb:ser,Noun:calle,Noun:papá,Verb:tener,Verb:correr,Noun:mamá,Adjective:chico,Verb:haber,Verb:ir,Verb:cruzar,Noun:hijo,Noun:fin,Noun:parque
MF010_1959_EP_SU2011_AD_04	Det,Det:Art,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj,Genero,Genero:ExcepMasc,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad			Entities,Entities:Geo,Fraseol,Fraseol:LocAdv,Verb:ser,Verb:saber,Verb:aprender,Verb:ir,Verb:tener,Noun:miedo,Noun:inglés,Verb:sentir,Verb:hablar,Noun:tienda,Noun:gente
MF010_1959_EP_SU2011_AD_05	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Gustar,Gustar:Propios,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision			Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:trabajar,Adjective:primero,Noun:hora,Noun:trabajo,Verb:mirar,Noun:escuela,Verb:gustar,Verb:salir,Verb:hacer,Verb:estar,Noun:grado,Verb:tener,Verb:poder,Verb:ir,Verb:empezar,Noun:hijo,Noun:profesión,Noun:casa,Noun:cafetería,Noun:año,Noun:niño
MF010_1959_EP_SU2011_AD_06	Det,Det:Art,Det:CuantIndef,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision			,Verb:ser,Verb:hablar,Verb:aprender,Noun:español,Noun:inglés,Adjective:chistoso
MF010_1959_EP_SU2011_AD_07	Det,Det:Art,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision			Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:hacer,Noun:español,Adjective:secundario,Noun:clase,Verb:poder,Adjective:primario,Verb:enseñar,Noun:palabra,Noun:inglés
MF010_1959_EP_SU2011_AD_08	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:DetCombi,Genero,Genero:ExcepArtFem	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision			Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:hablar,Noun:inglés,Verb:poder,Verb:ser,Noun:español,Verb:escribir,Verb:leer,Noun:receta,Adjective:cómodo,Verb:tener,Verb:entender,Noun:trabajo,Noun:compañero,Verb:hacer,Verb:servir,Noun:día,Verb:trabajar,Adjective:inglés,Noun:diario,Noun:lengua,Verb:usar
MF013_1937_EP_SU2011_AD_01	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,SerEstar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo			,Verb:ser,Noun:Juárez,Noun:Durango,Noun:mmm,Verb:nacer,Verb:venir,Noun:parte,Noun:estado,Verb:crecer,Adjective:bueno
MF013_1937_EP_SU2011_AD_02	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Det,Det:DetCombi,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa			Entities,Entities:Geo,Verb:ser,Noun:inglés,Verb:saber,Noun:español,Noun:país,Adjective:puro,Adjective:fácil,Noun:tipo,Verb:hacer,Adjective:raro,Verb:poder,Noun:trabajo,Noun:hijo,Noun:parte,Verb:decir,Verb:ir
MF013_1937_EP_SU2011_AD_03	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MImp,MImp:Informal,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Det,Det:DetCombi,Gustar,Gustar:Ajenos,Gustar:Propios,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad			,Verb:ser,Verb:decir,Noun:ay,Adjective:bueno,Verb:estar,Adjective:grande,Verb:decidir,Noun:Juárez,Verb:gustar,Verb:contar,Verb:ir,Verb:casar,Noun:señor
MF013_1937_EP_SU2011_AD_04	Det,Det:Art,Det:CuantIndef,Det:Pos,MImp,MImp:Informal,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad			,Noun:nieto,Verb:ser,Adjective:bueno,Verb:querer,Verb:tener
MF013_1937_EP_SU2011_AD_05	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Gustar,Gustar:Interlocutor,Imperf,Indefinido,MImp,MImp:Informal,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad			Entities,Entities:Geo,Verb:ser,Verb:decir,Verb:saber,Noun:idioma,Adjective:bonito,Noun:hijo,Adjective:bilingüe,Verb:haber,Adjective:inglés,Verb:fijar,Verb:ayudar,Noun:nieto,Noun:importancia,Verb:hacer,Verb:deber,Verb:estar,Noun:inglés,Noun:español,Verb:ir,Adjective:español,Verb:estudiar,Verb:ver
MF013_1937_EP_SU2011_AD_06	Det,Det:Art,Det:Demo,Haber,Haber:Exist,Indefinido,MImp,MImp:Informal,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,Genero,Genero:ExcepMasc,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad			Fraseol,Fraseol:VerbPrep,Noun:idioma,Verb:ser,Verb:estar,Noun:inglés,Verb:haber,Noun:español,Noun:persona,Adjective:correcto,Verb:decir,Adjective:bonito,Noun:palabra,Verb:hacer,Verb:escuchar,Adjective:bilingüe,Verb:saber
MF013_1937_EP_SU2011_AD_07	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:DetCombi,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad			,Verb:ser,Noun:Juárez,Verb:tener,Noun:año,Noun:escuela,Verb:decir,Verb:ir,Verb:hacer,Adjective:malo,Noun:español,Noun:Zaragoza,Verb:casar,Noun:papá,Adjective:bueno
MF016_1965_EP_SU2011_AD_01	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi				Entities,Entities:Geo,Verb:ser,Verb:estar,Verb:nacer,Noun:padre,Verb:tener,Noun:este,Verb:crecer,Noun:papá
MF016_1965_EP_SU2011_AD_02	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,Genero,Genero:ExcepArtFem,Pron,Pron:ObjetoDoble,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad			,Verb:decir,Verb:ir,Verb:ser,Noun:señor,Verb:venir,Noun:vez,Verb:pegar,Verb:correr,Noun:mamá,Verb:hacer,Noun:miedo,Verb:haber,Noun:historia,Verb:tener,Noun:hermano,Noun:tormenta,Verb:pasar,Adjective:favorito,Verb:caminar
MF016_1965_EP_SU2011_AD_03	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Gustar,Gustar:Interlocutor,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision			,Verb:ser,Verb:gustar,Verb:tener,Noun:mano,Verb:decir,Verb:estar,Noun:escuela,Adjective:burro,Verb:ver,Verb:apuntar,Verb:hacer,Verb:traer,Adjective:alegre,Noun:número,Noun:multiplicación,Verb:pasar
MF016_1965_EP_SU2011_AD_04	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Det,Det:LoAdj,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad			,Verb:ser,Verb:dejar,Verb:ir,Verb:estar,Noun:novio,Verb:decir,Adjective:bonito,Verb:haber,Verb:ver,Verb:conocer,Verb:saber,Noun:ay,Verb:gustar,Noun:esposo,Noun:bahía,Verb:querer,Noun:vez,Verb:venir,Noun:mamá,Verb:hacer,Noun:mes,Noun:mar,Verb:enamorar,Noun:forma
MF016_1965_EP_SU2011_AD_05	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,VFut,VFut:Conjugado,Aux,Aux:Haber,Gustar,Gustar:Propios,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		Contacto,Contacto:Mixtas	Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:trabajo,Verb:hacer,Verb:gustar,Adjective:primero,Verb:llamar,Verb:seguir,Noun:fábrica,Verb:tener,Verb:decir,Verb:ir,Verb:trabajar,Noun:mamá,Noun:profesión,Noun:año,Verb:poder,Noun:ser,Verb:crecer,Adjective:bonito,Noun:hijo,Verb:haber,Noun:soldado,Verb:querer
MF016_1965_EP_SU2011_AD_06	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,PerfPerif	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision			,Verb:haber,Verb:tener,Noun:reto,Verb:poder,Verb:enfrentar,Noun:hijo,Adjective:grande
MF016_1965_EP_SU2011_AD_07	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Aux,Aux:Haber,Det,Det:LoAdj,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Probabilidad			Entities,Entities:Geo,Verb:ser,Verb:haber,Adjective:fácil,Noun:ayuda,Noun:país,Verb:ayudar,Verb:dar,Verb:decir,Adjective:difícil,Verb:estar,Noun:forma
MF016_1965_EP_SU2011_AD_08	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Indefinido,MImp,MImp:Informal,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,Genero,Genero:ExcepMasc,MSub,MSub:Pret,PerfPerif,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad			,Verb:ser,Noun:día,Verb:haber,Verb:hacer,Noun:costumbre,Verb:ir,Verb:llegar,Verb:estar,Noun:México,Verb:perder,Noun:esfuerzo,Noun:madre,Noun:ay,Noun:cosa,Verb:decir
MF016_1965_EP_SU2011_AD_09	Det,Det:Art,Det:Pos,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser				Entities,Entities:Geo,Verb:ser,Noun:circunstancia,Verb:ir
MF016_1965_EP_SU2011_AD_10	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision			Entities,Entities:Geo,Verb:hablar,Verb:ir,Verb:sentir,Verb:haber,Verb:ser,Noun:inglés,Adjective:chico,Noun:ciudad,Noun:persona
MF016_1965_EP_SU2011_AD_11	Det,Det:Art,Det:Pos,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Genero,Genero:ExcepMasc,PerfPerif,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision			Entities,Entities:Geo,Verb:hablar,Verb:ser,Noun:español,Verb:ir,Noun:ay,Verb:aprender,Verb:ayudar,Noun:importancia,Noun:ayuda,Noun:verdad,Verb:estar,Verb:haber,Noun:casa,Noun:persona,Adjective:español,Noun:este,Noun:idioma
MF017_1959_EP_SU2011_AD_01	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios,Pron,Pron:ObjetoDoble	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad			Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:papá,Adjective:puro,Verb:tener,Noun:hermano,Noun:Zacatecas,Noun:eh,Noun:este,Verb:pasar,Verb:haber,Noun:escuela,Verb:ir,Verb:pagar,Verb:querer,Noun:cosecha,Verb:jugar,Verb:nacer,Verb:venir,Noun:mamá,Verb:hacer,Noun:mañana,Verb:encargar,Noun:tienda,Noun:etapa,Verb:ver
