clip_id	tag	tag_type	tt_start	tt_end
MF019_1971_CT_SU2011_VA_04	Noun:risa	Vocab	tt-1612	tt-1612
MF019_1971_CT_SU2011_VA_04	Verb:ser	Vocab	tt-1343	tt-1343
MF019_1971_CT_SU2011_VA_04	Adjective:único	Vocab	tt-1345	tt-1345
MF019_1971_CT_SU2011_VA_04	Verb:tener	Vocab	tt-1042	tt-1042
MF019_1971_CT_SU2011_VA_04	Verb:encontrar	Vocab	tt-1459	tt-1459
MF019_1971_CT_SU2011_VA_04	Verb:seguir	Vocab	tt-1074	tt-1074
MF019_1971_CT_SU2011_VA_04	Noun:crisis	Vocab	tt-1475	tt-1475
MF019_1971_CT_SU2011_VA_04	Noun:hermano	Vocab	tt-1421	tt-1421
MF019_1971_CT_SU2011_VA_04	Noun:veracidad	Vocab	tt-1163	tt-1163
MF019_1971_CT_SU2011_VA_04	Adjective:propio	Vocab	tt-1340	tt-1340
MF019_1971_CT_SU2011_VA_04	Noun:felicidad	Vocab	tt-1223	tt-1223
MF019_1971_CT_SU2011_VA_04	Verb:poder	Vocab	tt-1482	tt-1482
MF019_1971_CT_SU2011_VA_04	Adjective:verdadero	Vocab	tt-1222	tt-1222
MF019_1971_CT_SU2011_VA_04	Noun:UNK	Vocab	tt-1151	tt-1151
MF019_1971_CT_SU2011_VA_04	Verb:ser	Vocab	tt-1544	tt-1544
MF019_1971_CT_SU2011_VA_04	Adjective:bonito	Vocab	tt-1610	tt-1610
MF019_1971_CT_SU2011_VA_04	Verb:haber	Vocab	tt-1398	tt-1398
MF019_1971_CT_SU2011_VA_04	Adjective:verdadero	Vocab	tt-1176	tt-1176
MF019_1971_CT_SU2011_VA_04	Noun:cuarto	Vocab	tt-1369	tt-1369
MF019_1971_CT_SU2011_VA_04	Verb:seguir	Vocab	tt-1423	tt-1423
MF019_1971_CT_SU2011_VA_04	Noun:dos	Vocab	tt-1646	tt-1646
MF019_1971_CT_SU2011_VA_04	Verb:poder	Vocab	tt-1305	tt-1305
MF019_1971_CT_SU2011_VA_04	Verb:nacer	Vocab	tt-1047	tt-1047
MF019_1971_CT_SU2011_VA_04	Noun:muchacho	Vocab	tt-1587	tt-1587
MF019_1971_CT_SU2011_VA_04	Noun:Lucy	Vocab	tt-1272	tt-1272
MF019_1971_CT_SU2011_VA_04	Verb:ser	Vocab	tt-1364	tt-1364
MF019_1971_CT_SU2011_VA_04	Noun:Alina	Vocab	tt-1629	tt-1629
MF019_1971_CT_SU2011_VA_04	Noun:familia	Vocab	tt-1478	tt-1478
MF019_1971_CT_SU2011_VA_04	Verb:ser	Vocab	tt-1058	tt-1058
MF019_1971_CT_SU2011_VA_04	Verb:ser	Vocab	tt-1250	tt-1250
MF019_1971_CT_SU2011_VA_04	Noun:mundo	Vocab	tt-1341	tt-1341
MF019_1971_CT_SU2011_VA_04	Verb:tener	Vocab	tt-1130	tt-1130
MF019_1971_CT_SU2011_VA_04	Adjective:mismo	Vocab	tt-1368	tt-1368
MF019_1971_CT_SU2011_VA_04	Noun:americano	Vocab	tt-1019	tt-1019
MF019_1971_CT_SU2011_VA_04	Verb:quitar	Vocab	tt-1507	tt-1507
MF019_1971_CT_SU2011_VA_04	Verb:dejar	Vocab	tt-1621	tt-1621
MF019_1971_CT_SU2011_VA_04	Adjective:grande	Vocab	tt-1149	tt-1149
MF019_1971_CT_SU2011_VA_04	Verb:ser	Vocab	tt-1164	tt-1164
MF019_1971_CT_SU2011_VA_04	Noun:año	Vocab	tt-1044	tt-1044
MF019_1971_CT_SU2011_VA_04	Noun:llave	Vocab	tt-1402	tt-1402
MF019_1971_CT_SU2011_VA_04	Verb:ser	Vocab	tt-1141	tt-1141
MF019_1971_CT_SU2011_VA_04	Verb:vivir	Vocab	tt-1429	tt-1429
MF019_1971_CT_SU2011_VA_04	Noun:edad	Vocab	tt-1124	tt-1124
MF019_1971_CT_SU2011_VA_04	Adjective:último	Vocab	tt-1032	tt-1032
MF019_1971_CT_SU2011_VA_04	Verb:ser	Vocab	tt-1576	tt-1576
MF019_1971_CT_SU2011_VA_04	Verb:ser	Vocab	tt-1630	tt-1630
MF019_1971_CT_SU2011_VA_04	Verb:hacer	Vocab	tt-1229	tt-1229
MF019_1971_CT_SU2011_VA_04	Noun:tiempo	Vocab	tt-1115	tt-1115
MF019_1971_CT_SU2011_VA_04	Verb:hacer	Vocab	tt-1199	tt-1199
MF019_1971_CT_SU2011_VA_04	Noun:techo	Vocab	tt-1514	tt-1514
MF019_1971_CT_SU2011_VA_04	Verb:ser	Vocab	tt-1650	tt-1650
MF019_1971_CT_SU2011_VA_04	Verb:reír	Vocab	tt-1300	tt-1300
MF019_1971_CT_SU2011_VA_04	Noun:Jorge	Vocab	tt-1332	tt-1332
MF019_1971_CT_SU2011_VA_04	Noun:familia	Vocab	tt-1655	tt-1655
MF019_1971_CT_SU2011_VA_04	Verb:significar	Vocab	tt-1160	tt-1160
MF019_1971_CT_SU2011_VA_04	Noun:edad	Vocab	tt-1053	tt-1053
MF019_1971_CT_SU2011_VA_04	Verb:tomar	Vocab	tt-1206	tt-1206
MF019_1971_CT_SU2011_VA_04	Verb:haber	Vocab	tt-1401	tt-1401
MF019_1971_CT_SU2011_VA_04	Verb:cerrar	Vocab	tt-1395	tt-1395
MF019_1971_CT_SU2011_VA_04	Verb:ser	Vocab	tt-1608	tt-1608
MF019_1971_CT_SU2011_VA_04	Noun:hermano	Vocab	tt-1027	tt-1027
MF019_1971_CT_SU2011_VA_04	Verb:seguir	Vocab	tt-1530	tt-1530
MF019_1971_CT_SU2011_VA_04	Noun:UNK	Vocab	tt-1531	tt-1531
MF019_1971_CT_SU2011_VA_04	Noun:UNK	Vocab	tt-1533	tt-1533
MF019_1971_CT_SU2011_VA_04	Noun:UNK	Vocab	tt-1590	tt-1590
MF019_1971_CT_SU2011_VA_04	Noun:UNK	Vocab	tt-1500	tt-1500
MF019_1971_CT_SU2011_VA_04	Verb:UNK	Vocab	tt-1593	tt-1593
MF019_1971_CT_SU2011_VA_04	Verb:decir	Vocab	tt-1554	tt-1554
MF019_1971_CT_SU2011_VA_04	Verb:cercar	Vocab	tt-1122	tt-1122
MF019_1971_CT_SU2011_VA_04	Verb:ir	Vocab	tt-1496	tt-1496
MF019_1971_CT_SU2011_VA_04	Noun:UNK	Vocab	tt-1539	tt-1539
MF019_1971_CT_SU2011_VA_04	Adjective:distinto	Vocab	tt-1134	tt-1134
MF019_1971_CT_SU2011_VA_04	Noun:dos	Vocab	tt-1309	tt-1309
MF019_1971_CT_SU2011_VA_04	Verb:UNK	Vocab	tt-1566	tt-1566
MF019_1971_CT_SU2011_VA_04	Noun:niño	Vocab	tt-1346	tt-1346
MF019_1971_CT_SU2011_VA_04	Verb:llamar	Vocab	tt-1182	tt-1182
MF019_1971_CT_SU2011_VA_04	Adjective:último	Vocab	tt-1118	tt-1118
MF019_1971_CT_SU2011_VA_04	Verb:ir	Vocab	tt-1457	tt-1457
MF019_1971_CT_SU2011_VA_04	Verb:tener	Vocab	tt-1568	tt-1568
MF019_1971_CT_SU2011_VA_04	Adjective:grande	Vocab	tt-1068	tt-1068
MF019_1971_CT_SU2011_VA_04	Noun:período	Vocab	tt-1093	tt-1093
MF019_1971_CT_SU2011_VA_04	Adjective:último	Vocab	tt-1560	tt-1560
MF019_1971_CT_SU2011_VA_04	Noun:momento	Vocab	tt-1261	tt-1261
MF019_1971_CT_SU2011_VA_04	Verb:tomar	Vocab	tt-1445	tt-1445
MF019_1971_CT_SU2011_VA_04	Verb:caminar	Vocab	tt-1622	tt-1622
MF019_1971_CT_SU2011_VA_04	Verb:seguir	Vocab	tt-1588	tt-1588
MF019_1971_CT_SU2011_VA_04	Noun:arquitecto	Vocab	tt-1535	tt-1535
MF019_1971_CT_SU2011_VA_04	Verb:parar	Vocab	tt-1306	tt-1306
MF019_1971_CT_SU2011_VA_04	Noun:broma	Vocab	tt-1269	tt-1269
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1663	tt-1663
MF019_1971_CT_SU2011_VA_05	Pron:Sujeto	Gram	tt-1663	tt-1663
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-1664	tt-1664
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-1667	tt-1667
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1668	tt-1668
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1669	tt-1669
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1669	tt-1669
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1672	tt-1672
MF019_1971_CT_SU2011_VA_05	Prep:Para	Gram	tt-1672	tt-1672
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1673	tt-1673
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1673	tt-1673
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-1677	tt-1677
MF019_1971_CT_SU2011_VA_05	Aux:Ser	Gram	tt-1677	tt-1677
MF019_1971_CT_SU2011_VA_05	MSub	Gram	tt-1682	tt-1682
MF019_1971_CT_SU2011_VA_05	MSub:Pres	Gram	tt-1682	tt-1682
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1683	tt-1683
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-1690	tt-1690
MF019_1971_CT_SU2011_VA_05	Aux:Ser	Gram	tt-1690	tt-1690
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc	Prag	tt-1692	tt-1692
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc:Causa	Prag	tt-1692	tt-1692
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-1697	tt-1697
MF019_1971_CT_SU2011_VA_05	Aux:Estar	Gram	tt-1697	tt-1697
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1698	tt-1698
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1699	tt-1699
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1699	tt-1699
MF019_1971_CT_SU2011_VA_05	Imperf	Gram	tt-1702	tt-1702
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-1702	tt-1702
MF019_1971_CT_SU2011_VA_05	Aux:Ser	Gram	tt-1702	tt-1702
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1709	tt-1709
MF019_1971_CT_SU2011_VA_05	Prep:Para	Gram	tt-1709	tt-1709
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1713	tt-1713
MF019_1971_CT_SU2011_VA_05	Prep:Por	Gram	tt-1713	tt-1713
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1715	tt-1715
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1718	tt-1718
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1721	tt-1721
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1724	tt-1724
MF019_1971_CT_SU2011_VA_05	Pron:Sujeto	Gram	tt-1724	tt-1724
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-1725	tt-1725
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc	Prag	tt-1727	tt-1727
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc:Causa	Prag	tt-1727	tt-1727
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1728	tt-1728
MF019_1971_CT_SU2011_VA_05	Pron:Objeto	Gram	tt-1728	tt-1728
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-1729	tt-1729
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1736	tt-1736
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1736	tt-1736
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1738	tt-1738
MF019_1971_CT_SU2011_VA_05	Pron:Sujeto	Gram	tt-1738	tt-1738
MF019_1971_CT_SU2011_VA_05	MSub	Gram	tt-1740	tt-1740
MF019_1971_CT_SU2011_VA_05	MSub:Pret	Gram	tt-1740	tt-1740
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-1740	tt-1740
MF019_1971_CT_SU2011_VA_05	Aux:Haber	Gram	tt-1740	tt-1740
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc	Prag	tt-1743	tt-1743
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc:Revision	Prag	tt-1743	tt-1743
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-1746	tt-1746
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1747	tt-1747
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1750	tt-1750
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1751	tt-1751
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1751	tt-1751
MF019_1971_CT_SU2011_VA_05	Imperf	Gram	tt-1753	tt-1753
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-1753	tt-1753
MF019_1971_CT_SU2011_VA_05	Aux:Ser	Gram	tt-1753	tt-1753
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc	Prag	tt-1759	tt-1759
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc:Causa	Prag	tt-1759	tt-1759
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1760	tt-1760
MF019_1971_CT_SU2011_VA_05	Pron:Sujeto	Gram	tt-1760	tt-1760
MF019_1971_CT_SU2011_VA_05	Imperf	Gram	tt-1761	tt-1761
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1765	tt-1765
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1769	tt-1769
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1770	tt-1770
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1770	tt-1770
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1772	tt-1772
MF019_1971_CT_SU2011_VA_05	Imperf	Gram	tt-1774	tt-1774
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1775	tt-1775
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-1787	tt-1787
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-1790	tt-1790
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-1792	tt-1792
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-1797	tt-1797
MF019_1971_CT_SU2011_VA_05	Aux:Ser	Gram	tt-1797	tt-1797
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-1805	tt-1805
MF019_1971_CT_SU2011_VA_05	Aux:Ser	Gram	tt-1805	tt-1805
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1806	tt-1806
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1806	tt-1806
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-1810	tt-1810
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1811	tt-1811
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1812	tt-1812
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc	Prag	tt-1816	tt-1816
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc:Revision	Prag	tt-1816	tt-1816
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-1817	tt-1817
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1819	tt-1819
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc	Prag	tt-1822	tt-1822
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc:Causa	Prag	tt-1822	tt-1822
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1823	tt-1823
MF019_1971_CT_SU2011_VA_05	Pron:Sujeto	Gram	tt-1823	tt-1823
MF019_1971_CT_SU2011_VA_05	Imperf	Gram	tt-1824	tt-1824
MF019_1971_CT_SU2011_VA_05	Imperf	Gram	tt-1827	tt-1827
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1828	tt-1828
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1833	tt-1833
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1834	tt-1834
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1834	tt-1834
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1837	tt-1837
MF019_1971_CT_SU2011_VA_05	Pron:Sujeto	Gram	tt-1837	tt-1837
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1846	tt-1846
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1847	tt-1847
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1847	tt-1847
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-1854	tt-1854
MF019_1971_CT_SU2011_VA_05	Aux:Estar	Gram	tt-1854	tt-1854
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1855	tt-1855
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1856	tt-1856
MF019_1971_CT_SU2011_VA_05	Pron:Sujeto	Gram	tt-1856	tt-1856
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1859	tt-1859
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1860	tt-1860
MF019_1971_CT_SU2011_VA_05	Pron:Sujeto	Gram	tt-1860	tt-1860
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc	Prag	tt-1862	tt-1862
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc:Revision	Prag	tt-1862	tt-1862
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1863	tt-1863
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1866	tt-1866
MF019_1971_CT_SU2011_VA_05	Pron:Sujeto	Gram	tt-1866	tt-1866
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-1868	tt-1868
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1869	tt-1869
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1876	tt-1876
MF019_1971_CT_SU2011_VA_05	Pron:Sujeto	Gram	tt-1876	tt-1876
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1877	tt-1877
MF019_1971_CT_SU2011_VA_05	Pron:Objeto	Gram	tt-1877	tt-1877
MF019_1971_CT_SU2011_VA_05	Imperf	Gram	tt-1878	tt-1878
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1881	tt-1881
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-1888	tt-1888
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1889	tt-1889
MF019_1971_CT_SU2011_VA_05	Prep:Para	Gram	tt-1889	tt-1889
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1891	tt-1891
MF019_1971_CT_SU2011_VA_05	Pron:Sujeto	Gram	tt-1891	tt-1891
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-1892	tt-1892
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1893	tt-1893
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1902	tt-1902
MF019_1971_CT_SU2011_VA_05	Pron:Sujeto	Gram	tt-1902	tt-1902
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1903	tt-1903
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1904	tt-1904
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1904	tt-1904
MF019_1971_CT_SU2011_VA_05	Imperf	Gram	tt-1907	tt-1907
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1913	tt-1913
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1914	tt-1914
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1914	tt-1914
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1916	tt-1916
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1917	tt-1917
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1917	tt-1917
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1919	tt-1919
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1920	tt-1920
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1920	tt-1920
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1922	tt-1922
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1923	tt-1923
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1923	tt-1923
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-1928	tt-1928
MF019_1971_CT_SU2011_VA_05	Aux:Ser	Gram	tt-1928	tt-1928
MF019_1971_CT_SU2011_VA_05	Imperf	Gram	tt-1930	tt-1930
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-1930	tt-1930
MF019_1971_CT_SU2011_VA_05	Aux:Ser	Gram	tt-1930	tt-1930
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1935	tt-1935
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1937	tt-1937
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1938	tt-1938
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1938	tt-1938
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1940	tt-1940
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1940	tt-1940
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1946	tt-1946
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1946	tt-1946
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-1948	tt-1948
MF019_1971_CT_SU2011_VA_05	Aux:Ser	Gram	tt-1948	tt-1948
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc	Prag	tt-1951	tt-1951
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc:Causa	Prag	tt-1951	tt-1951
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1954	tt-1954
MF019_1971_CT_SU2011_VA_05	Pron:Sujeto	Gram	tt-1954	tt-1954
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-1955	tt-1955
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-1956	tt-1956
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-1958	tt-1958
MF019_1971_CT_SU2011_VA_05	Aux:Ser	Gram	tt-1958	tt-1958
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-1963	tt-1963
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1969	tt-1969
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1969	tt-1969
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1971	tt-1971
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1971	tt-1971
MF019_1971_CT_SU2011_VA_05	Imperf	Gram	tt-1982	tt-1982
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-1982	tt-1982
MF019_1971_CT_SU2011_VA_05	Aux:Ser	Gram	tt-1982	tt-1982
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-1986	tt-1986
MF019_1971_CT_SU2011_VA_05	Aux:Ser	Gram	tt-1986	tt-1986
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc	Prag	tt-1988	tt-1988
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc:Revision	Prag	tt-1988	tt-1988
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-1991	tt-1991
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-1991	tt-1991
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1993	tt-1993
MF019_1971_CT_SU2011_VA_05	Pron:Objeto	Gram	tt-1993	tt-1993
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-1998	tt-1998
MF019_1971_CT_SU2011_VA_05	Pron:Objeto	Gram	tt-1998	tt-1998
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-1999	tt-1999
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-2002	tt-2002
MF019_1971_CT_SU2011_VA_05	MSub	Gram	tt-2008	tt-2008
MF019_1971_CT_SU2011_VA_05	MSub:Pret	Gram	tt-2008	tt-2008
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-2010	tt-2010
MF019_1971_CT_SU2011_VA_05	Pron:Otros	Gram	tt-2010	tt-2010
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-2011	tt-2011
MF019_1971_CT_SU2011_VA_05	Pron:Objeto	Gram	tt-2011	tt-2011
MF019_1971_CT_SU2011_VA_05	Imperf	Gram	tt-2012	tt-2012
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-2014	tt-2014
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-2014	tt-2014
MF019_1971_CT_SU2011_VA_05	Imperf	Gram	tt-2016	tt-2016
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-2019	tt-2019
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-2022	tt-2022
MF019_1971_CT_SU2011_VA_05	Pron:Sujeto	Gram	tt-2022	tt-2022
MF019_1971_CT_SU2011_VA_05	Imperf	Gram	tt-2023	tt-2023
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc	Prag	tt-2025	tt-2025
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc:Causa	Prag	tt-2025	tt-2025
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-2027	tt-2027
MF019_1971_CT_SU2011_VA_05	Aux:Estar	Gram	tt-2027	tt-2027
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-2030	tt-2030
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-2037	tt-2037
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-2040	tt-2040
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-2040	tt-2040
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-2045	tt-2045
MF019_1971_CT_SU2011_VA_05	Pron:Objeto	Gram	tt-2045	tt-2045
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc	Prag	tt-2047	tt-2047
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc:Causa	Prag	tt-2047	tt-2047
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-2048	tt-2048
MF019_1971_CT_SU2011_VA_05	Aux:Ser	Gram	tt-2048	tt-2048
MF019_1971_CT_SU2011_VA_05	Det	Gram	tt-2051	tt-2051
MF019_1971_CT_SU2011_VA_05	Det:Art	Gram	tt-2051	tt-2051
MF019_1971_CT_SU2011_VA_05	Pron	Gram	tt-2060	tt-2060
MF019_1971_CT_SU2011_VA_05	Pron:Objeto	Gram	tt-2060	tt-2060
MF019_1971_CT_SU2011_VA_05	Imperf	Gram	tt-2061	tt-2061
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-2066	tt-2066
MF019_1971_CT_SU2011_VA_05	Aux:Ser	Gram	tt-2066	tt-2066
MF019_1971_CT_SU2011_VA_05	Indefinido	Gram	tt-2069	tt-2069
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc	Prag	tt-2073	tt-2073
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc:Revision	Prag	tt-2073	tt-2073
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-2077	tt-2077
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc	Prag	tt-2082	tt-2082
MF019_1971_CT_SU2011_VA_05	MarcadoresDisc:Igualdad	Prag	tt-2082	tt-2082
MF019_1971_CT_SU2011_VA_05	Aux	Gram	tt-2083	tt-2083
MF019_1971_CT_SU2011_VA_05	Aux:Ser	Gram	tt-2083	tt-2083
MF019_1971_CT_SU2011_VA_05	Prep	Gram	tt-2086	tt-2086
